ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /2.70,Q. 2 /1.62,Q. 3 /2.16,Q. 4 /0.54,Q. 5 /0.54,Q. 6 /0.54,Q. 7 /2.16,Q. 8 /1.62,Q. 9 /1.62,Q. 10 /0.54,Q. 11 /0.54,Q. 12 /2.16,Q. 13 /3.24
3701324.0,Finished,11 October 2022  4:10 PM,11 October 2022  5:42 PM,92.0,17.11,2.70,1.62,2.16,0.27,0.54,0.00,2.16,0.41,1.62,0.54,0.54,1.30,3.24
28716648.0,Finished,11 October 2022  4:11 PM,11 October 2022  6:11 PM,120.0,18.65,2.70,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.35,0.54,0.54,2.16,2.16
28708487.0,Finished,11 October 2022  4:11 PM,11 October 2022  6:11 PM,120.0,15.03,2.70,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.62,0.54,0.54,0.43,-
3703308.0,Finished,11 October 2022  4:15 PM,11 October 2022  5:26 PM,70.0,9.78,2.30,1.62,2.16,0.27,0.54,0.00,0.00,0.14,1.08,0.27,0.54,0.86,-
3804052.0,Finished,11 October 2022  4:35 PM,11 October 2022  5:36 PM,60.0,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
28720764.0,Finished,11 October 2022  4:57 PM,11 October 2022  6:57 PM,120.0,12.58,2.70,1.62,2.16,0.54,0.36,0.00,1.35,0.81,1.08,0.54,0.54,0.86,-
28708078.0,Finished,12 October 2022  10:34 AM,12 October 2022  11:56 AM,81.0,19.32,2.57,1.62,2.16,0.54,0.54,0.00,2.16,1.62,1.62,0.54,0.54,2.16,3.24
28706765.0,Finished,12 October 2022  10:35 AM,12 October 2022  12:12 PM,97.0,16.38,2.70,1.62,2.16,0.54,0.54,0.54,2.16,0.27,1.62,0.54,0.54,0.43,2.70
28602162.0,Finished,12 October 2022  10:35 AM,12 October 2022  12:12 PM,96.0,15.84,2.70,1.62,2.16,0.54,0.54,0.54,2.16,0.27,1.62,0.54,0.00,0.43,2.70
28602661.0,Finished,12 October 2022  10:35 AM,12 October 2022  12:14 PM,99.0,16.38,2.70,1.62,2.16,0.54,0.54,0.54,2.16,0.27,1.62,0.54,0.54,0.43,2.70
28700380.0,Finished,12 October 2022  10:35 AM,12 October 2022  11:55 AM,80.0,17.57,2.30,1.22,2.16,0.54,0.54,0.00,2.16,0.81,1.35,0.54,0.54,2.16,3.24
28701368.0,Finished,12 October 2022  10:35 AM,12 October 2022  11:53 AM,77.0,18.11,2.70,1.62,2.16,0.54,0.54,0.00,2.16,0.81,1.62,0.54,0.54,2.16,2.70
28706902.0,Finished,12 October 2022  10:35 AM,12 October 2022  11:53 AM,78.0,18.38,2.70,1.62,2.16,0.27,0.54,0.54,2.16,0.27,1.62,0.54,0.54,2.16,3.24
28602815.0,Finished,12 October 2022  10:36 AM,12 October 2022  11:56 AM,80.0,19.46,2.70,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.62,0.54,0.54,2.16,2.70
28706508.0,Finished,12 October 2022  10:36 AM,12 October 2022  11:58 AM,81.0,19.59,2.70,1.62,1.89,0.54,0.54,0.54,2.16,1.62,1.62,0.41,0.54,2.16,3.24
3521887.0,Finished,12 October 2022  10:36 AM,12 October 2022  11:56 AM,79.0,19.46,2.70,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.62,0.54,0.54,2.16,2.70
28606874.0,Finished,12 October 2022  10:36 AM,12 October 2022  11:56 AM,79.0,19.30,2.70,1.62,1.89,0.54,0.54,0.54,2.16,1.62,1.62,0.54,0.54,1.73,3.24
28616494.0,Finished,12 October 2022  10:37 AM,12 October 2022  11:56 AM,78.0,18.49,2.70,1.62,2.16,0.54,0.54,0.00,2.16,1.62,1.62,0.54,0.54,1.73,2.70
28706128.0,Finished,12 October 2022  10:38 AM,12 October 2022  11:53 AM,75.0,17.24,2.70,1.62,2.16,0.54,0.54,0.54,1.62,0.81,1.62,0.54,0.54,1.30,2.70
28626439.0,Finished,12 October 2022  10:53 AM,12 October 2022  12:12 PM,78.0,19.73,2.70,1.62,2.16,0.27,0.54,0.54,2.16,1.62,1.62,0.54,0.54,2.16,3.24
28705957.0,Finished,12 October 2022  10:56 AM,12 October 2022  12:09 PM,72.0,14.62,2.70,1.62,2.16,0.54,0.54,0.00,0.54,0.68,1.62,0.54,0.54,0.43,2.70
3801002.0,Finished,12 October 2022  11:26 AM,12 October 2022  1:07 PM,100.0,15.34,2.57,1.62,1.89,0.27,0.18,0.54,2.16,0.27,1.62,0.54,0.54,0.43,2.70
28600769.0,Finished,12 October 2022  11:55 AM,12 October 2022  1:00 PM,64.0,16.11,2.70,1.62,1.89,0.54,0.54,0.54,2.16,0.27,1.62,0.54,0.54,0.43,2.70
28717281.0,Finished,12 October 2022  4:03 PM,12 October 2022  5:37 PM,94.0,18.86,2.70,1.62,2.16,0.54,0.54,0.54,1.89,1.62,1.62,0.54,0.54,1.30,3.24
21117173.0,Finished,12 October 2022  4:03 PM,12 October 2022  5:38 PM,94.0,18.27,2.70,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.62,0.54,0.54,0.43,3.24
21219706.0,Finished,12 October 2022  4:04 PM,12 October 2022  5:51 PM,107.0,16.49,1.76,1.62,1.35,0.54,0.54,0.54,2.16,1.62,1.62,0.41,0.54,2.16,1.62
28712429.0,Finished,12 October 2022  4:05 PM,12 October 2022  5:39 PM,94.0,19.46,2.70,1.62,2.16,0.54,0.54,0.54,2.16,1.35,1.35,0.54,0.54,2.16,3.24
21213350.0,Finished,12 October 2022  4:06 PM,12 October 2022  5:48 PM,102.0,20.00,2.70,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.62,0.54,0.54,2.16,3.24
28707756.0,Finished,12 October 2022  4:06 PM,12 October 2022  5:39 PM,93.0,19.46,2.70,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.62,0.54,0.54,2.16,2.70
28708934.0,Finished,12 October 2022  4:06 PM,12 October 2022  5:37 PM,90.0,20.00,2.70,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.62,0.54,0.54,2.16,3.24
28738728.0,Finished,12 October 2022  4:07 PM,12 October 2022  5:27 PM,80.0,17.30,2.70,1.62,2.16,0.54,0.54,0.00,2.16,0.00,1.08,0.54,0.54,2.16,3.24
28707475.0,Finished,12 October 2022  4:07 PM,12 October 2022  5:55 PM,108.0,20.00,2.70,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.62,0.54,0.54,2.16,3.24
28631085.0,Finished,12 October 2022  4:07 PM,12 October 2022  5:37 PM,90.0,19.57,2.70,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.62,0.54,0.54,1.73,3.24
28712609.0,Finished,12 October 2022  4:07 PM,12 October 2022  5:57 PM,109.0,19.46,2.70,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.62,0.54,0.54,2.16,2.70
21215817.0,Finished,12 October 2022  4:07 PM,12 October 2022  6:07 PM,120.0,5.72,1.08,1.22,1.62,0.27,0.18,-,-,-,1.35,-,-,-,-
28601294.0,Finished,12 October 2022  4:08 PM,12 October 2022  6:08 PM,120.0,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
28709278.0,Finished,12 October 2022  4:10 PM,12 October 2022  5:58 PM,107.0,17.95,2.70,1.62,2.16,0.54,0.54,0.54,1.62,1.62,1.62,0.54,0.54,1.73,2.16
21219688.0,Finished,12 October 2022  4:14 PM,12 October 2022  6:14 PM,120.0,1.08,0.00,-,1.08,-,-,-,-,-,-,-,-,-,-
28708160.0,Finished,12 October 2022  4:20 PM,12 October 2022  5:50 PM,90.0,18.89,2.70,1.62,2.16,0.54,0.54,0.00,2.16,1.62,1.62,0.41,0.54,1.73,3.24
3700946.0,Finished,12 October 2022  4:50 PM,12 October 2022  4:52 PM,2.3,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
28709531.0,Finished,13 October 2022  5:50 PM,13 October 2022  7:50 PM,120.0,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
28706346.0,Finished,13 October 2022  5:50 PM,13 October 2022  7:25 PM,94.0,17.68,2.70,1.62,2.16,0.27,0.54,0.54,1.35,0.81,1.62,0.54,0.54,1.73,3.24
28705068.0,Finished,13 October 2022  5:50 PM,13 October 2022  7:17 PM,86.0,12.78,2.70,1.62,2.16,0.54,0.54,0.00,0.54,0.68,1.62,0.54,0.54,1.30,0.00
28706745.0,Finished,13 October 2022  5:50 PM,13 October 2022  6:59 PM,68.0,19.46,2.70,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.08,0.54,0.54,2.16,3.24
28711772.0,Finished,13 October 2022  5:50 PM,13 October 2022  7:15 PM,84.0,18.38,2.70,1.62,1.89,0.27,0.54,0.54,1.89,1.62,1.62,0.54,0.27,2.16,2.70
28705425.0,Finished,13 October 2022  5:50 PM,13 October 2022  7:08 PM,77.0,17.38,2.57,1.62,2.16,0.54,0.54,0.54,2.16,0.00,1.62,0.54,0.54,1.30,3.24
28711505.0,Finished,13 October 2022  5:51 PM,13 October 2022  7:19 PM,88.0,20.00,2.70,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.62,0.54,0.54,2.16,3.24
28729891.0,Finished,13 October 2022  5:51 PM,13 October 2022  7:08 PM,77.0,19.01,2.70,1.62,2.16,0.27,0.36,0.00,2.16,1.62,1.62,0.54,0.54,2.16,3.24
3704907.0,Finished,13 October 2022  5:51 PM,13 October 2022  7:17 PM,86.0,20.00,2.70,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.62,0.54,0.54,2.16,3.24
3804183.0,Finished,13 October 2022  5:51 PM,13 October 2022  7:26 PM,95.0,18.08,2.43,1.62,2.16,0.54,0.54,0.54,2.16,0.41,1.62,0.54,0.54,1.73,3.24
28707195.0,Finished,13 October 2022  5:51 PM,13 October 2022  7:08 PM,77.0,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
28718611.0,Finished,13 October 2022  5:51 PM,13 October 2022  7:13 PM,82.0,18.76,2.70,1.62,2.16,0.54,0.54,0.54,2.16,0.81,1.62,0.54,0.54,1.73,3.24
3700291.0,Finished,13 October 2022  5:51 PM,13 October 2022  6:58 PM,67.0,16.40,2.16,1.62,2.16,0.27,0.18,0.00,1.35,0.54,1.62,0.54,0.54,2.16,3.24
28604542.0,Finished,13 October 2022  5:51 PM,13 October 2022  6:57 PM,66.0,16.86,2.70,1.62,2.16,0.54,0.54,0.00,1.35,0.27,1.62,0.54,0.54,1.73,3.24
28708645.0,Finished,13 October 2022  5:51 PM,13 October 2022  7:02 PM,70.0,16.70,2.57,1.62,2.16,0.54,0.54,0.54,0.54,1.62,1.62,0.41,0.54,1.30,2.70
28711710.0,Finished,13 October 2022  5:53 PM,13 October 2022  7:27 PM,94.0,17.57,2.70,1.62,2.16,0.54,0.54,0.00,2.16,0.41,1.62,0.41,0.54,2.16,2.70
21213030.0,Finished,13 October 2022  5:55 PM,13 October 2022  7:19 PM,84.0,19.19,2.70,1.62,1.89,0.54,0.54,0.54,2.16,1.62,1.62,0.54,0.54,2.16,2.70
28720888.0,Finished,13 October 2022  5:57 PM,13 October 2022  7:17 PM,79.0,17.92,2.70,1.62,2.16,0.54,0.54,0.54,2.16,0.41,1.62,0.54,0.54,1.30,3.24
28712278.0,Finished,13 October 2022  5:57 PM,13 October 2022  6:24 PM,27.25,20.00,2.70,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.62,0.54,0.54,2.16,3.24
28705401.0,Finished,13 October 2022  5:58 PM,13 October 2022  7:16 PM,77.0,17.78,2.70,1.62,2.16,0.54,0.54,0.54,2.16,0.41,1.62,0.41,0.54,1.30,3.24
28714617.0,Finished,18 October 2022  5:13 PM,18 October 2022  7:04 PM,111.0,19.14,2.70,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.62,0.54,0.54,1.30,3.24
2203537.0,Finished,21 October 2022  11:30 AM,21 October 2022  1:30 PM,120.0,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
28705835.0,Finished,21 October 2022  3:31 PM,21 October 2022  4:42 PM,71.0,19.86,2.57,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.62,0.54,0.54,2.16,3.24
