ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /4.00,Q. 2 /1.00,Q. 3 /1.00,Q. 4 /8.00,Q. 5 /1.00,Q. 6 /1.00,Q. 7 /3.00,Q. 8 /1.00
3971120.0,Finished,6 December 2020  6:11 PM,6 December 2020  7:49 PM,98.0,17.00,4.00,1.00,1.00,8.00,1.00,1.00,0.00,1.00
3670888.0,Finished,6 December 2020  11:42 PM,7 December 2020  1:05 AM,82.0,16.00,4.00,1.00,1.00,8.00,1.00,0.00,0.00,1.00
28705217.0,Finished,6 December 2020  4:14 PM,6 December 2020  5:27 PM,72.0,7.00,4.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00
3970712.0,Finished,6 December 2020  10:27 PM,6 December 2020  11:05 PM,38.68,9.00,4.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00
3800002.0,Finished,6 December 2020  8:15 PM,6 December 2020  9:45 PM,90.0,9.00,4.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00
3700451.0,Finished,30 November 2020  2:02 PM,30 November 2020  3:28 PM,85.0,9.00,4.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00
28503374.0,Finished,6 December 2020  8:40 PM,6 December 2020  9:41 PM,61.0,5.00,3.00,0.00,0.00,-,1.00,0.00,0.00,1.00
3800274.0,Finished,6 December 2020  5:35 PM,6 December 2020  6:40 PM,65.0,8.00,3.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00
3407325.0,Finished,4 December 2020  9:03 PM,4 December 2020  11:03 PM,119.0,16.00,4.00,1.00,1.00,8.00,1.00,0.00,0.00,1.00
28614283.0,Finished,30 November 2020  12:35 PM,30 November 2020  1:34 PM,59.65,9.00,4.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00
3804264.0,Finished,6 December 2020  1:40 PM,6 December 2020  1:45 PM,4.68,17.00,4.00,1.00,1.00,8.00,1.00,1.00,0.00,1.00
3802892.0,Finished,7 December 2020  12:00 AM,7 December 2020  12:44 AM,44.15,17.00,4.00,1.00,1.00,8.00,1.00,1.00,0.00,1.00
3874133.0,Finished,7 December 2020  7:49 AM,7 December 2020  7:51 AM,2.32,8.00,3.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00
3703339.0,Finished,7 December 2020  10:29 AM,7 December 2020  10:40 AM,11.08,4.00,0.00,1.00,1.00,-,0.00,1.00,0.00,1.00
3201608.0,Finished,30 November 2020  10:40 PM,1 December 2020  12:40 AM,119.0,9.00,4.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00
3672502.0,Finished,6 December 2020  8:24 PM,6 December 2020  9:47 PM,83.0,8.00,4.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00
3706648.0,Finished,2 December 2020  5:35 PM,2 December 2020  6:32 PM,56.97,8.00,3.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00
3700914.0,Finished,7 December 2020  3:05 AM,7 December 2020  4:02 AM,57.05,17.00,4.00,1.00,1.00,8.00,1.00,1.00,0.00,1.00
3800559.0,Finished,6 December 2020  3:30 PM,6 December 2020  4:14 PM,44.03,6.50,2.50,1.00,1.00,0.00,1.00,0.00,0.00,1.00
3700052.0,Finished,6 December 2020  2:21 PM,6 December 2020  2:29 PM,8.32,17.00,4.00,1.00,1.00,8.00,1.00,1.00,0.00,1.00
3804472.0,Finished,6 December 2020  10:55 PM,7 December 2020  12:14 AM,79.0,9.00,4.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00
28007865.0,Finished,5 December 2020  1:29 PM,5 December 2020  1:44 PM,15.62,6.00,2.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00
3670334.0,Finished,6 December 2020  6:52 PM,6 December 2020  6:54 PM,1.6,17.00,4.00,1.00,1.00,8.00,1.00,1.00,0.00,1.00
3811248.0,Finished,6 December 2020  4:37 PM,6 December 2020  6:00 PM,82.0,6.00,4.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
3700044.0,Finished,6 December 2020  6:01 PM,6 December 2020  7:14 PM,73.0,3.50,0.50,1.00,1.00,0.00,0.00,1.00,0.00,0.00
3702332.0,Finished,7 December 2020  2:56 AM,7 December 2020  3:02 AM,6.17,9.00,4.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00
3872484.0,Finished,6 December 2020  11:45 PM,7 December 2020  12:05 AM,20.2,4.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00
3970770.0,Finished,6 December 2020  2:18 PM,6 December 2020  3:09 PM,50.65,6.00,2.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00
3413637.0,Finished,6 December 2020  11:34 PM,7 December 2020  12:28 AM,53.77,9.00,4.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00
3802658.0,Finished,6 December 2020  11:59 PM,7 December 2020  12:52 AM,52.52,17.00,4.00,1.00,1.00,8.00,1.00,1.00,0.00,1.00
3520893.0,Finished,7 December 2020  12:16 AM,7 December 2020  1:12 AM,56.13,7.00,4.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00
3800131.0,Finished,5 December 2020  11:45 AM,5 December 2020  12:44 PM,59.57,17.00,4.00,1.00,1.00,8.00,1.00,1.00,0.00,1.00
3800297.0,Finished,5 December 2020  11:41 AM,5 December 2020  12:44 PM,63.0,17.00,4.00,1.00,1.00,8.00,1.00,1.00,0.00,1.00
2351624.0,Finished,6 December 2020  12:05 PM,6 December 2020  1:45 PM,99.0,7.00,3.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00
3710230.0,Finished,7 December 2020  7:35 AM,7 December 2020  7:55 AM,20.52,17.00,4.00,1.00,1.00,8.00,1.00,1.00,0.00,1.00
28008879.0,Finished,7 December 2020  4:11 AM,7 December 2020  5:19 AM,67.0,6.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
3709947.0,Finished,5 December 2020  9:37 AM,5 December 2020  10:20 AM,42.48,6.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00
3708962.0,Finished,6 December 2020  11:16 AM,6 December 2020  12:52 PM,96.0,17.00,4.00,1.00,1.00,8.00,1.00,1.00,0.00,1.00
