ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /6.67,Q. 2 /6.67,Q. 3 /6.67
3800104.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,10.35,4.58,5.22,0.56
3872902.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:29 PM,103.0,8.89,3.45,3.77,1.67
3703893.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:29 PM,104.0,13.92,6.02,5.12,2.78
3701184.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:29 PM,104.0,8.68,4.58,3.00,1.11
28616082.0,Finished,16 November 2020  10:46 AM,16 November 2020  12:31 PM,104.0,8.88,6.35,0.87,1.67
3802805.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:31 PM,106.0,12.84,6.10,3.96,2.78
3971120.0,Finished,16 November 2020  10:46 AM,16 November 2020  12:31 PM,104.0,12.48,6.10,4.15,2.22
3670888.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,11.97,6.02,4.83,1.11
28705217.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:20 PM,95.0,10.63,3.45,5.51,1.67
3703036.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:28 PM,103.0,2.60,1.37,0.68,0.56
3970712.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,11.32,6.35,3.86,1.11
3800002.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,12.97,6.67,4.64,1.67
3700451.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,10.58,4.66,4.25,1.67
28503374.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,7.85,2.97,3.77,1.11
3800274.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:28 PM,103.0,8.42,4.82,1.93,1.67
3407325.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,11.15,5.06,3.86,2.22
28614283.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,15.97,6.51,5.02,4.44
3804264.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,14.38,6.02,5.02,3.33
3802892.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,9.28,6.67,2.61,-
