State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /5.45,Q. 2 /4.55,Q. 3 /0.91,Q. 4 /0.91,Q. 5 /1.82,Q. 6 /3.64,Q. 7 /2.73
Finished,19 septembre 2021  11:11 ,19 septembre 2021  11:53 ,41 mins 8 secs,10.00,1.82,2.73,0.91,0.00,1.82,0.91,1.82
Finished,19 septembre 2021  10:26 ,19 septembre 2021  11:32 ,1 hour 6 mins,10.00,4.55,-,-,0.00,1.82,1.82,1.82
Finished,17 septembre 2021  12:34 ,17 septembre 2021  1:22 ,47 mins 12 secs,16.36,5.45,3.64,0.91,0.00,0.91,3.64,1.82
Finished,17 septembre 2021  10:46 ,17 septembre 2021  11:37 ,51 mins 4 secs,2.73,1.82,0.91,-,-,-,-,-
Finished,18 septembre 2021  12:06 ,18 septembre 2021  12:58 ,52 mins,19.09,5.45,4.55,0.91,0.91,1.82,3.64,1.82
Finished,19 septembre 2021  3:31 ,19 septembre 2021  5:21 ,1 hour 49 mins,10.00,1.82,2.73,0.91,0.00,1.82,0.91,1.82
Finished,18 septembre 2021  10:45 ,18 septembre 2021  11:39 ,54 mins 22 secs,11.82,4.55,0.91,0.91,0.00,1.82,1.82,1.82
Finished,20 septembre 2021  10:17 ,20 septembre 2021  10:22 ,5 mins 13 secs,6.36,-,-,0.91,0.91,1.82,0.91,1.82
Finished,15 septembre 2021  5:14 ,15 septembre 2021  5:40 ,25 mins 53 secs,15.45,2.73,3.64,0.91,0.91,1.82,3.64,1.82
Finished,19 septembre 2021  9:31 ,19 septembre 2021  10:40 ,1 hour 8 mins,16.36,5.45,4.55,0.91,0.91,1.82,1.82,0.91
Finished,16 septembre 2021  2:48 ,16 septembre 2021  3:20 ,31 mins 32 secs,18.64,5.45,4.55,0.91,0.45,1.82,3.64,1.82
Finished,18 septembre 2021  10:15 ,18 septembre 2021  11:16 ,1 hour 1 min,3.64,0.91,0.91,0.00,-,0.91,0.91,0.00
Finished,20 septembre 2021  12:04 ,20 septembre 2021  1:37 ,1 hour 33 mins,12.73,4.55,2.73,0.91,0.00,1.82,0.91,1.82
Finished,18 septembre 2021  8:46 ,18 septembre 2021  10:25 ,1 hour 38 mins,15.45,5.45,3.64,0.91,0.00,1.82,2.73,0.91
Finished,16 septembre 2021  10:21 ,16 septembre 2021  10:57 ,36 mins 34 secs,11.82,4.55,2.73,0.91,0.91,1.82,0.00,0.91
Finished,13 septembre 2021  3:56 ,13 septembre 2021  5:56 ,2 hours,7.73,1.82,0.91,0.91,0.45,1.82,0.91,0.91
Finished,18 septembre 2021  8:16 ,18 septembre 2021  9:40 ,1 hour 23 mins,8.18,2.73,1.82,0.91,0.00,1.82,0.91,0.00
Finished,20 septembre 2021  4:42 ,20 septembre 2021  5:39 ,56 mins 56 secs,14.09,4.55,2.73,0.91,0.45,1.82,2.73,0.91
Finished,17 septembre 2021  7:26 ,17 septembre 2021  7:50 ,23 mins 42 secs,15.91,4.55,4.55,0.91,0.45,1.82,1.82,1.82
Finished,20 septembre 2021  9:35 ,20 septembre 2021  10:21 ,46 mins 16 secs,4.55,0.91,0.91,0.00,0.00,0.91,0.91,0.91
Finished,18 septembre 2021  5:56 ,18 septembre 2021  6:50 ,54 mins 37 secs,5.45,1.82,0.91,0.00,0.00,0.91,1.82,0.00
Finished,19 septembre 2021  9:52 ,19 septembre 2021  10:40 ,48 mins 2 secs,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
Finished,19 septembre 2021  10:05 ,20 septembre 2021  12:05 ,2 hours,0.00,-,-,-,-,-,-,-
Finished,19 septembre 2021  10:10 ,19 septembre 2021  11:47 ,1 hour 36 mins,7.27,4.55,0.91,0.00,0.00,1.82,0.00,0.00
Finished,19 septembre 2021  9:03 ,19 septembre 2021  10:52 ,1 hour 49 mins,11.82,5.45,1.82,0.00,0.00,1.82,0.91,1.82
Finished,18 septembre 2021  3:05 ,18 septembre 2021  3:51 ,46 mins 19 secs,12.73,4.55,4.55,0.00,0.00,0.91,1.82,0.91
Finished,13 septembre 2021  4:24 ,13 septembre 2021  5:02 ,38 mins 7 secs,10.91,2.73,1.82,0.91,0.91,1.82,0.91,1.82
Finished,18 septembre 2021  9:27 ,18 septembre 2021  10:13 ,45 mins 57 secs,14.55,5.45,4.55,0.91,0.00,0.91,0.91,1.82
